id,serial,quality,hardiness,fortitude,dexterity,endurance,intellect,cleverness,dependability,courage,fierceness,power,armor,sa1,sa2,ranged,used,physique,prowess,mental,psychology,aggression,kinetic.special,kinetic.effective,kinetic,energy.special,energy.effective,energy,blast.special,blast.effective,blast,heat.special,heat.effective,heat,cold.special,cold.effective,cold,electricity.special,electricity.effective,electricity,acid.special,acid.effective,acid,stun.special,stun.effective,stun
b99bb3b5-c4ed-4426-b3bc-38ee2074ead1,k3v9d8h1,3,25,7,72,280,8,16,585,277,39,21,0,"","",false,frfksnne,558351ca-f0a3-4296-983c-dc6ec44114fc,511ced3f-1f13-45b7-b0cf-c17ec9d349ef,82887c78-063b-4cf2-bc5a-00f6a05eb615,ffddaf7b-7476-4b06-8b9c-09587fec8d90,1eaae2ff-fa06-41dc-b825-48d6a6da1107,11,0,11,0,0,0,15,0,15,15,0,15,15,0,15,-24,0,-24,-24,0,-24,-99,0,-99
31b1a1b3-2d41-45f4-91c6-ab3b6cb987ef,6pm47hml,3,506,378,340,434,107,95,715,512,100,325,0,strong_poison,stunning,true,fspndh62,bc8d6094-5e89-4cad-aee9-c95519841ff9,3106f695-220c-498d-9950-64a91e9d47b3,6940d7d1-960b-4044-a825-de9b24c6f25a,75355219-634d-41fb-8c1d-ca35f4331d78,e28be621-343a-448e-8bfb-515d640e1cbe,39,0,39,-3,0,-3,-29,0,-29,-14,0,-14,-29,0,-29,-45,0,-45,-7,0,-7,-51,0,-51
cb8b97d8-b3ca-4ad0-97e8-1883312bac1f,59fjkc1h,3,397,262,347,301,101,42,686,342,25,124,0,crippling,intimidation,false,fsv7uc9p,4db0b326-d092-41f5-b20c-316d97948492,a3d399ad-5343-4344-84e1-705e5881b637,415f8c1a-4d80-45e0-82e3-7b589599a7ba,d9983e2a-a990-402e-bf19-e408cd37cdbf,53e7e934-d16d-4ec1-b049-a8e3d8dbc0f6,59,0,59,-63,0,-63,0,25,25,-35,0,-35,-25,0,-25,-89,0,-89,-3,0,-3,-99,0,-99
75edb924-dc51-430d-bdd2-77222765a6f0,i4fpgiug,4,490,405,172,334,111,100,717,508,292,500,0,stunning,intimidation,false,fuc2li21,39aecf32-ed2b-4934-b985-cd0cec6fa533,a156e084-6167-437c-b415-4f2b5242f315,4574b26f-e2eb-4611-99c4-1d9fc0084128,f64d12c6-a767-4f3d-9cfb-938c7ddfd768,e1743094-b9d5-49da-9d5c-495e519708c9,40,0,40,-7,0,-7,-70,0,-70,-11,0,-11,-6,0,-6,-31,0,-31,-67,0,-67,-99,0,-99
09c2c078-59f4-43d0-865d-010d3a7df709,l4m1mgg1,4,571,497,459,338,446,188,693,340,152,405,0,dizzy,strong_poison,false,fuql3lhe,bc235391-e377-4aa6-bf1f-729c56ad24da,32b51334-c093-48e0-9cdf-b0c46dbb23a2,e336e53a-76e2-4115-a285-231df53730a9,9965271f-a774-47f1-85ab-ee2c2748f3f3,cee0b977-f86e-4729-a968-fbe2299d8e2c,11,0,11,-34,0,-34,17,0,17,13,0,13,10,0,10,13,0,13,19,0,19,14,0,14
ad8ec521-271e-4733-aea2-a391544f7238,umd14vo2,4,606,1,385,303,104,45,545,517,27,128,0,"",intimidation,false,fv027vck,41cb741c-0fda-4317-8992-8399a3fb9d80,afd3bd35-eb18-4965-ab66-8723678fd0b7,f8b477a8-5212-4d3b-ab67-f96d6628d40b,740308f9-f2aa-47e7-a2b4-24db0457c1e5,ac4975f9-c86f-42cf-89b8-47a48db841e3,59,0,59,-62,0,-62,0,0,0,-34,0,-34,-23,0,-23,-88,0,-88,-1,0,-1,-99,0,-99
23dfbb36-53ba-4012-a1ba-18ddf25978ca,3mfh4u41,3,661,504,592,428,600,452,680,486,146,486,1,stunning,intimidation,false,fvf96u01,871728c8-5150-493e-b66b-02c31c6b202a,af423f23-a73c-44d2-8263-452f6745a3d1,1bb64878-d438-41f0-bb78-11f26ea118b4,dbddc80d-b47c-4c7c-8e15-e47d8d06790c,a1f6aa8f-98d5-4faa-ac37-cb968e0829e4,44,0,44,46,0,46,23,0,23,30,0,30,54,0,54,27,0,27,-17,0,-17,29,0,29
5c5d2d6f-cf7d-42e1-a092-740b38543695,c2l0bta2,4,564,440,360,303,98,46,544,522,26,131,0,crippling,"",false,g2loata2,22d4822c-44fb-42d0-89f7-5ac6463f775d,366f3c60-b8d7-40bd-aeda-23140f1941ed,6900941a-299f-4d31-ae78-08bde6a79637,9b898810-ca4e-471c-b052-17ccbf14fd59,ab6a0cc5-54aa-4535-b85f-9320dc61cfe3,59,0,59,-62,0,-62,0,40,40,-34,0,-34,-23,0,-23,-88,0,-88,-1,0,-1,-99,0,-99
a39937b3-bdfc-4b31-93a4-171381a567c2,r280fuve,3,595,563,557,327,514,443,745,508,193,380,1,stunning,intimidation,true,g37ndufp,75e3c62b-955c-4968-ad08-16228c8285ae,237fa40d-6e53-469e-a1bb-5dc6e1452633,5dc42150-2fab-4578-95ca-99614e06a566,e7236c3e-10ab-4be3-a1ee-d75b7b31860b,6ab9c68c-d2c3-4709-8edc-6e0e80f43971,53,0,53,11,0,11,-49,0,-49,56,0,56,-24,0,-24,36,0,36,30,0,30,-25,0,-25
5d3df9c2-328e-484e-86a2-365c8582ef86,m5md1815,2,46,1,12,280,51,42,451,278,37,25,0,"",stunning,false,g4cajnbf,986cea4d-d925-4867-99cb-33bc56ecd58c,b6866914-00af-4829-b7f1-22303ccfae24,530edf93-e4ce-454e-a3d2-451459707e2a,42c4e003-5d53-4456-811d-e4c70f82ad74,859dfaa4-666b-4a16-ac68-7a05bddab7f0,1,0,1,0,0,0,2,0,2,2,0,2,2,0,2,-4,0,-4,-4,0,-4,-69,0,-69
f4fbb956-9c6d-4925-b5b1-5878e00b71c1,v5s0edle,3,600,440,383,302,86,43,760,516,26,136,0,crippling,"",false,g6bu8d55,49e57a39-753b-4eee-b91f-48488d307e8d,5b5b780a-7e1a-442b-9899-892c25419eee,7b0a7747-022b-49f9-bbbd-dafaba9f1de6,80018437-20b2-46c2-a8f1-9d73e8fb22df,9908ce17-8a08-4598-9a02-3eef5fd0f216,59,0,59,-62,0,-62,0,40,40,-34,0,-34,-22,0,-22,-86,0,-86,-19,0,-19,-99,0,-99
06085957-5c67-446a-8770-66d1df9e6847,rkbat9fm,2,3,2,3,329,2,18,681,330,24,11,0,"","",false,g6rhpm61,850beed1-b49c-4f66-bb2a-4c74a8f4dc9d,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3909f3d-838b-40af-8d53-10259aaf51e5,4fmjgvd9,4,443,253,251,326,84,33,766,499,105,197,0,stunning,intimidation,false,gatrbvpc,f6e6493c-20de-4e9a-abab-7cc5f15c2887,12b86042-5b56-406e-bbb9-86c509d9693b,13303638-b666-4f3e-bfaa-5918d2d30ee5,d9863fb8-ac58-44cf-bc48-35d9cb804fc0,4fb4feb0-0261-460a-95d4-08390553cb05,45,0,45,57,0,57,-4,0,-4,-20,0,-20,-6,0,-6,-6,0,-6,-1,0,-1,-21,0,-21
18bb170b-5001-45e8-bddd-1502ab9809a9,0j5mfhvd,4,623,527,407,425,166,177,803,458,27,215,1,stunning,intimidation,true,gfqn6h3i,94269eec-2ea9-4c10-a813-377feac585f4,658c2def-cc5e-41ba-89fc-0c338e12b3d9,dbb23187-15db-4e47-acbf-42ba439b386b,bea5e711-043e-4e48-9357-4b9ea57571a8,3bfdfaa0-afbb-4091-8631-d1e8f5bc006f,60,0,60,-78,0,-78,-12,0,-12,-11,0,-11,-11,0,-11,-91,0,-91,-14,0,-14,-95,0,-95
2b212f1b-a856-454c-9216-5f5125676eaf,9ca62vlv,4,623,524,490,418,499,346,762,515,101,401,1,"",dizzy,false,gsek3vtt,4fe01a71-7357-4aad-bd27-a13311c26387,b4f35385-2fef-4562-814b-544eb6230f99,4a630cd1-e6cf-4fb1-ac87-321fc2f70c2a,90a0237c-c7cd-4fe9-83ca-d1d710d495d5,01b8dc42-3a9d-4e55-92bc-815539327bb7,56,0,56,-38,0,-38,21,0,21,0,0,0,17,0,17,-37,0,-37,32,0,32,-36,0,-36
60ff1bdf-3508-4d01-bf17-24b3624b95f0,32rt0vvb,2,23,3,35,258,11,19,545,258,34,40,0,stunning,"",false,h21o1vvm,3f8649ed-fa5d-49d5-a1e3-b7f70994284a,69ef91e9-6c34-4b94-ba0a-28465c269e26,666a2a23-8fa7-4a73-977e-853aad03a121,606cfd3c-f895-486f-8daf-8c5a91b3825f,58c9008c-0518-4164-b41e-35d7a608a3c0,8,0,8,3,0,3,0,0,0,10,0,10,15,0,15,-54,0,-54,-54,0,-54,-99,0,-99
b032b0c6-8ba2-4a2f-8f7d-5fad12f0bc24,ahap5pr5,3,491,451,521,478,456,294,681,330,96,404,0,stunning,strong_poison,false,h43fep31,eb796cf2-b9de-4621-99cb-30c43fe2a899,78968b76-e58f-4f7a-bc01-ddd28146f43a,efb3aad5-dc41-42ee-a9ae-8d51c2d9288c,ca8168e3-5525-4b10-bd62-9accbaab94a9,dff18099-9829-420c-8b42-a4873e303000,25,0,25,36,0,36,-90,0,-90,60,0,60,13,0,13,-41,0,-41,63,0,63,-60,0,-60
3dcfb7e3-fe6c-419f-b847-0480ade9c3a4,nd9te4j6,3,217,42,177,256,190,60,509,256,80,113,0,crippling,intimidation,false,h583d98q,4b844463-114c-417d-ad4f-6f42fc9d1c11,eb414dc9-532a-4ed6-a16e-8f67034b880d,7227d6f2-aedf-4d77-9346-97973a3bf1ca,361c3301-6b9d-43e2-8a39-8134284c53b6,f71866f6-9875-4ae1-ae13-0b97595919f3,11,0,11,0,0,0,15,0,15,15,0,15,-59,0,-59,0,0,0,-99,0,-99,-99,0,-99
34a3cae7-0471-48f6-bc8d-16f9bf8ec516,16o47sdl,4,591,454,459,343,468,241,629,485,161,399,0,dizzy,mild_poison,true,h854qtlr,4c039112-cdf8-4c58-893c-8cfc0f7632f1,0b6f3a94-5dac-48ce-8ad1-43aef27b0724,a0cc223e-ce6f-4934-bf09-939c575efaaf,8b3f4bcb-bc73-4419-9395-f05530a01c2c,d413eda1-ab44-422b-99ef-c52cce2300bc,48,0,48,10,0,10,23,0,23,3,0,3,21,0,21,-73,0,-73,-17,0,-17,-30,0,-30
fb1ed42a-7557-41c3-a335-6062ff516cfc,dp2ijkqm,3,252,163,329,395,317,225,755,505,114,199,0,dizzy,crippling,false,h96biki4,fcdaeb82-f10c-4e43-9dc9-8f80259a7875,e954d0e9-09d7-4a04-bb17-c8186b272aa9,a03ebd9a-286c-4afd-8cba-9b61c7485b30,022539fd-8836-4761-9578-18328adbbbea,4266176c-2e72-4f2b-b123-351226d76786,32,0,32,21,0,21,-15,0,-15,-94,0,-94,-4,0,-4,-41,0,-41,15,0,15,-99,0,-99
0f76a69b-e2aa-4222-82cf-ce118ff5959f,7hifu540,3,595,439,342,302,89,45,542,521,26,137,0,crippling,"",false,h993v5od,f75f0e44-0b81-4c90-8f74-7a69722e536c,d1f623e1-fc1e-4060-aa36-c541638219d2,5fd6522c-b624-47f8-95b9-0e843e93ff49,e83d4180-ec99-4538-8768-ba5f114a0885,6553c63c-ea12-4855-a89a-9ad868c2acba,59,0,59,-62,0,-62,0,40,40,-34,0,-34,-23,0,-23,-88,0,-88,-1,0,-1,-99,0,-99
915561a0-442d-4cc5-b500-a508852a79ea,mocu4917,4,404,97,219,335,110,71,788,517,75,99,0,"",intimidation,false,hauh0ahu,47058038-5e4a-481a-890e-80c4df6f8659,bcb8713a-3a38-4d90-a1ad-7959c8812148,efb0a7bf-e2b8-483c-824b-c6bdcd74759c,edd28330-fb6e-417f-848d-879e8884d507,579e9d25-0faf-4466-bb19-44978cce0706,28,0,28,5,0,5,0,5,5,-99,0,-99,-68,0,-68,-68,0,-68,-5,0,-5,-99,0,-99
b2c06986-6192-42ac-9ddc-deb104027555,uoalb5no,2,622,540,484,469,393,249,756,512,25,262,1,blinding,medium_disease,false,hc6a35ve,ab146999-f0fe-44e9-9e8e-fffc4ce6b104,0f0bf870-cc15-40cf-bec7-625c6155b04b,f58498ae-4d93-4427-9808-5198e0bdd252,67cbc000-39be-4dcf-ac30-60dac2006fba,d66041db-2b66-4191-bac7-ffe0523ec681,36,0,36,38,0,38,-1,0,-1,-8,0,-8,-1,0,-1,-81,0,-81,0,0,0,-9,0,-9
e3abc514-a654-4f04-b9c8-1988673275e8,7s91jbek,4,576,322,413,337,456,213,697,514,191,278,0,unknown,stunning,false,hc9cibm0,8d426b89-5389-4928-9d2f-5aa76bc51e8c,bc9e867e-a743-4a32-a106-1222fadbfe11,618ac4c2-cf41-4c38-ae99-932c74e22d88,29f8ca02-5359-4fdb-8e8e-0385e8aeed4c,060074af-c3bc-4a99-949d-bfd4d5515bff,36,0,36,0,30,30,-64,0,-64,0,30,30,-4,0,-4,-64,0,-64,-64,0,-64,-64,0,-64
8b029d06-effe-4d50-8773-a01922f02667,u3s6pu1s,3,482,432,325,334,187,124,625,409,38,262,0,strong_poison,strong_disease,false,hm0oju9i,87aa9ebf-4832-4c18-9781-0588026c8640,4381142f-2442-4fa1-a1f5-db228035b225,55d90d29-8e0e-4256-b1b6-f02212d7de4f,2078afe4-c23f-44f8-9217-2ad34ab7dd24,2f2ac4dd-5b5f-4ccc-9ea1-fbf740929094,0,40,40,0,40,40,0,40,40,-3,0,-3,-3,0,-3,-58,0,-58,-7,0,-7,-58,0,-58
dc4017c7-f5ab-435e-97b3-c32c174fff46,79ngmqtc,4,602,445,410,316,290,111,763,521,26,149,0,"",intimidation,false,hq6thq5k,24932b46-bd2f-4517-bc37-6d9f6d584731,61138366-7a3d-4876-bb54-e9bee87413c3,04910d2d-6ba7-4e28-adef-b5c063a94548,d84a8d7a-4f93-44e6-9cf0-4d1b89be0d0f,320ebf25-65bc-49a1-972b-4a92eb868001,48,0,48,-68,0,-68,0,40,40,-4,0,-4,-4,0,-4,-69,0,-69,-4,0,-4,-64,0,-64
12a2164a-1e9d-4952-abc8-5f9489bb0b6f,59qtrh7i,3,611,437,327,299,96,43,538,514,24,128,0,crippling,intimidation,false,hr9luhvr,ae0c09cd-ce91-4475-a260-eb6440a4e688,75278596-f77e-4d34-8a6c-9d96701ba058,4c64c070-9d68-4202-8ba3-68709cbc5d13,6c84bead-d75e-4538-a3b8-413b3aed19ba,edf55230-4858-4b16-871c-2b38b7ca4a37,59,0,59,-63,0,-63,0,40,40,-35,0,-35,-25,0,-25,-89,0,-89,-3,0,-3,-99,0,-99
12b75381-15b4-4c73-85d1-998c894d5b99,9nqiavjq,4,599,405,356,335,254,126,594,333,275,459,0,knockdown,open_wounds,false,hvr3bv7a,40b703f4-734f-4830-9426-74da6703c1f9,71b060d2-9786-4d9a-8cfb-60ad85552110,93e17181-f541-4f8b-b4f8-e4abdd39f64e,065f4c3f-f60a-4a6f-89df-9af8717c723c,b594f072-bd03-418d-b165-9d5edc103649,43,0,43,-22,0,-22,0,40,40,91,0,91,66,0,66,45,0,45,16,0,16,-25,0,-25
22316bed-23f7-40ff-bf9f-58cbf180e408,65auent1,4,294,87,324,423,363,281,689,201,102,336,0,strong_poison,blinding,true,i1dnnm1i,6bb43455-7b80-457b-bbf3-7e823641e01e,f37010ec-bdac-4e6b-ac68-65b3a83e8dc8,06ba393a-c223-40f7-b8e4-5ff849721d1b,be2379be-5ce7-4f0c-b687-17b3f3f7994c,7e70a36b-fc1a-4b79-a9f7-f91d033e62f6,37,0,37,19,0,19,0,5,5,28,0,28,25,0,25,-69,0,-69,25,0,25,-91,0,-91
7ce0e5c1-65b4-4966-9905-f4e72ea709ea,cf0aqld8,3,342,164,355,397,331,221,616,334,209,345,0,dizzy,"",true,i96n7l9n,7622b01e-b52c-4c2b-bcbe-37b8ebbbd340,ea8a2c5e-d8b6-48de-a7bd-92251faff6ed,9409ba2c-32b6-4f65-849a-93e1bafdab2f,fdd16197-c5e4-410c-a3ac-ef681f60e8f2,ef7c93b3-c360-4e87-9642-774aeb35180b,17,0,17,11,0,11,0,15,15,1,0,1,1,0,1,-59,0,-59,1,0,1,-99,0,-99
d59663db-1129-4921-80ff-17f4021bf6a3,s6714brq,4,701,605,534,425,593,484,719,518,312,611,1,plague_strike,dizzy,false,ibisubb0,9d4c38e3-6213-4767-8184-0cbb4f1b9785,6046604b-2541-4243-9479-512e99df91af,93a2a2f0-067c-4658-824f-7111b23036e8,2ec757b7-36f5-4992-8675-5bd2bef175e6,b7a7ec0a-5964-472b-8268-c400a5cfa6c5,35,0,35,49,0,49,28,0,28,45,0,45,72,0,72,69,0,69,26,0,26,26,0,26
7fa61ef7-bd4c-426f-b689-875606a089ab,luv9gr43,3,635,507,342,415,145,146,488,306,103,326,1,stunning,intimidation,false,ih37er4d,2e739e70-585d-4648-a2e5-01d2f5104be1,3b5533c1-4eb2-4d0c-8535-01dca348937e,3205fabc-6868-4b26-8887-8028f24fcefc,069b278b-8785-4df9-98d3-3975d0e4f029,874fb2c7-daba-44d1-b76a-331ee3a34d71,60,0,60,-70,0,-70,-17,0,-17,-11,0,-11,-9,0,-9,-78,0,-78,-20,0,-20,-99,0,-99
aa1c60bd-03ff-4850-a53f-3ea20a7cb67c,29agnmp3,4,554,442,416,303,100,44,764,517,1,129,0,"",intimidation,false,iikhgmls,40cd2bed-7896-4f2b-b11b-826c80758afd,6149b780-347f-48b2-813f-4384b952f0ec,6638e82a-2f51-4184-a96e-c6b089f02388,c803afe8-18a0-4ff3-ae0f-8a2d4958ba52,096b10f6-45b0-42ea-8c98-722202b09b2b,59,0,59,-62,0,-62,0,40,40,-34,0,-34,-23,0,-23,-88,0,-88,-1,0,-1,-99,0,-99
a1076bac-3d8c-4ffa-b637-2eba76d1b7f1,25o6o82q,3,134,26,114,323,101,97,829,461,25,1,0,"",knockdown,false,imj6v5jk,e7eae2bf-6ed9-428f-baf5-3bd58534193a,34fdc3d6-08ab-448c-ae64-b53aabf8ab9c,fa0319b7-007d-445e-af49-10fcfc9fa41d,1f5cadec-2bd1-4312-b28e-34ea77ad78a5,54b5667d-b11f-44a4-8173-b97e25425ce9,14,0,14,18,0,18,0,0,0,1,0,1,-4,0,-4,-17,0,-17,-4,0,-4,-99,0,-99
ef53ffd2-cb4f-4ee5-ac9c-2a6867b3dc63,ptna3vkt,3,593,443,425,379,96,42,606,517,25,137,0,crippling,intimidation,false,inbs7vgj,1c0aae34-bee9-4904-abe3-5ca0d64e9434,91a163db-799b-417d-9b65-7e28c5ca2ddc,9462a271-a65b-4cbd-9f62-0ced12578e72,d15929ad-43a0-4490-9749-522e66a7b57c,e0e3394c-700a-4a3d-bbd6-d0ef46d9e728,59,0,59,-63,0,-63,0,40,40,-35,0,-35,-25,0,-25,-89,0,-89,-3,0,-3,-99,0,-99
571128b2-d7de-4fd4-ab93-4fe9f72fc881,rtlcbg97,4,203,97,193,364,198,179,341,340,33,78,0,"","",false,io8uhn58,cb244b72-416f-40d7-a183-2f3f84447dde,e6424d62-f1f6-4192-99c1-205a8b26163c,851a641a-2e43-40cd-bede-7e899d59753f,6d1f134d-21cb-4e82-8572-9f6f5a48f2cb,5ef3b7e9-5533-45a8-9d31-c30a1cdcd4bc,14,0,14,5,0,5,0,5,5,1,0,1,18,0,18,-44,0,-44,-39,0,-39,-44,0,-44
c2c07fb7-9749-421b-8ad8-49ed7395200f,8d8ea285,3,531,256,514,481,458,350,350,338,262,403,0,intimidation,"",false,ipcqj1s7,beae3cad-cc70-4521-8533-93831ec4cb9d,f64742f1-30fa-4f88-836f-81627f0f77c4,0636c94f-e0de-496f-b3d8-021873749754,84fbcc16-80cb-4304-a5ad-c4014ab563b2,51aca07e-502d-4f41-b28e-f8d1a40d4cfe,37,0,37,6,0,6,16,0,16,-44,0,-44,-22,0,-22,-91,0,-91,-99,0,-99,25,0,25
543410af-6b18-44b3-b541-4afaac2e2fa3,u500s8vl,2,210,37,253,303,196,80,644,304,19,100,0,"","",false,iuopq8j9,33a482d1-233d-40a3-9c22-470f29627923,c4c70016-fad8-4164-b1d2-746529917b05,81a321fd-df3d-4609-966d-1f14a877dd49,e58ce68d-7b26-436a-966e-974c75a6206f,09c9ffe7-3a20-48d8-beae-d6c54ba8e5d9,0,0,0,-64,0,-64,0,0,0,-64,0,-64,-64,0,-64,-64,0,-64,-64,0,-64,-9,0,-9
fdfe3a92-8109-43f6-ad7b-81e9772cc403,m07snm7j,4,508,405,260,380,113,103,716,509,292,462,0,stunning,intimidation,false,j1pmlm7s,5fe017a4-4349-4097-85d4-11ab331fee07,6fcebdc1-4664-451c-af52-49ec0d6ff31b,f90e8fcf-e8f5-4037-ae2d-8a7790dcf379,41b3df06-ea38-4b0d-891c-b8571b79512c,e4f10bb9-53f8-4821-b38b-6e715c85f977,40,0,40,-1,0,-1,-69,0,-69,-30,0,-30,-5,0,-5,-10,0,-10,-56,0,-56,-99,0,-99
b85720ff-8ead-4067-a3c6-af0c22b14448,k2lp0a0j,4,387,98,206,336,105,69,787,512,76,97,0,"",intimidation,false,j6soodhe,89b94720-b802-4e7b-bf16-ef6ef3e16299,393cd949-e9d6-4dda-92eb-b01ac9397244,5df8abdf-81dd-4a64-9bd5-651f6f705968,31470adf-7cf4-46a7-91ba-1c9c1dbc34cd,d103a960-fd07-4f88-8d8c-e0bd68a9316f,28,0,28,5,0,5,0,5,5,-99,0,-99,-34,0,-34,-34,0,-34,-55,0,-55,-99,0,-99
c038e019-7d3d-41c2-90b5-45005d56c8d4,2nmpk9sc,4,140,1,153,390,154,180,759,508,26,66,0,"",crippling,false,j7rql94q,eabe23a7-80ef-4c90-a982-892aa0cba0e1,9d489000-d5fe-41ff-a6f4-5cc98700bc99,c3fadfd5-a755-4a3b-b371-c286b0eb478f,4b924076-66c8-4431-9634-99a453667669,2a431bf1-b8db-4b34-b07e-4df2657cb307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,-25
7cb6e4b7-045a-4ae0-a152-ff43e8715996,bo727pvi,4,636,509,567,176,547,423,676,431,104,356,1,unknown,"",true,j8hi6pnp,2a9ad91a-f72d-4384-889a-a440128d854f,316b8720-1cdd-4cd0-b8c6-5b4991c0acca,20754ed4-9936-4071-9b50-aaddb3f0eb9c,5e3234b2-478e-4ff4-98cd-7186da7b6a99,ae258d40-f0a4-42b8-8144-dcae67ea2a38,50,0,50,40,0,40,0,0,0,33,0,33,0,0,0,74,0,74,74,0,74,40,0,40
aa25c3b8-b5af-4a3c-b94d-23a9869692dd,26ao4v23,4,641,512,475,351,495,229,749,502,56,336,1,stunning,crippling,true,j8tqpuq8,63a3ef26-5f9e-485a-8a2a-5ccf2571b8cc,2fa764a9-0058-4662-98e7-818adda49bdc,976c363e-2925-43df-9fc3-8d5f02e0571a,36200d83-c001-43e8-b521-4487ec5d6cad,fc498535-00c5-489d-b039-291a3f26dad3,52,0,52,56,0,56,40,0,40,46,0,46,18,0,18,12,0,12,11,0,11,22,0,22
fe6699d7-3043-4ac0-baab-7107613aea49,97i7a0a0,4,8,3,5,340,6,28,668,338,26,34,0,"",crippling,false,j9cj7euc,094190da-d9ea-4805-b055-71a7c2a6a600,6a0e4eea-ad55-4b04-8026-e6e259e049f6,68395d75-837a-429b-828e-158c610dec35,fc47527b-712f-4e94-abb4-249a012452d6,5c12bad0-f716-48ab-b3d5-56fb76557938,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
a171dce1-3e50-469e-bd19-a5e467e7de92,slnr2acb,4,432,100,230,337,112,68,787,512,77,98,0,"",intimidation,false,j9q4ad8s,0dfb8719-6e84-43f6-a5f8-69c4539680b2,223ba71b-74e9-44e7-8804-5f0c0ba0a6b2,3f3c44bd-f967-4fc4-b91e-f88485cacee2,846ba1c9-d02f-4691-acd9-5c4c81acc9bf,d70f326a-fa81-4123-98f6-f87bd4934782,28,0,28,5,0,5,0,0,0,-99,0,-99,-70,0,-70,-70,0,-70,-6,0,-6,-99,0,-99
a25194be-e2d2-432b-82a8-55beadbe863a,eb5s6m47,4,380,91,199,333,42,68,784,511,75,94,0,"",intimidation,false,jbe77mki,ca43c003-308d-4e97-a901-ce5f7154cf06,844dece6-d5e1-47b5-86d9-7137e6bf6f0b,c2dcd0c2-afe5-437e-99d7-a189f7146720,f63cc7a9-9e33-49eb-8960-4aafb5f336ef,a2941137-8c00-4934-bd8d-59fa5ae5e235,28,0,28,5,0,5,0,5,5,-99,0,-99,-68,0,-68,-68,0,-68,-5,0,-5,-99,0,-99
3448687c-0e7e-4af9-ab8b-ef6ac58c1a45,vddkkjss,3,264,145,241,396,228,228,505,333,26,146,0,stunning,mild_poison,true,jfkdgjc0,e2e22a1c-9ca8-411a-90c2-fb2d3c968ae9,74952a0d-19ab-400a-bdaf-d43b7e6a83a3,8c360159-9d5d-42bf-b052-de7cba2d5113,82641a5e-9228-4eb0-a0fd-63e70c4a355a,688a84d1-dd0c-42d7-8ef2-fec4003e4fb4,29,0,29,29,0,29,0,10,10,0,10,10,0,10,10,0,10,10,-44,0,-44,-54,0,-54
10684afb-5cc3-4310-a901-2b214808d94b,bl0gog00,4,565,449,454,340,453,212,698,341,101,493,0,blinding,stunning,false,jgb13jcl,7c1da523-d14a-4d7f-b9c2-6c997dc5958b,0aa1918c-2297-41f5-add2-845825c4a31e,7905adf1-3772-4336-a11f-4f2676de658b,e042bf64-618a-4b71-b456-a07b7eaf60b5,2b7d30df-4ede-4a5c-8629-f7644b522b51,40,0,40,41,0,41,62,0,62,-21,0,-21,62,0,62,69,0,69,70,0,70,67,0,67
7288ea0d-ac19-4bae-ac12-7dd5f43744d6,u4f0vl57,4,656,628,617,508,541,422,912,334,456,587,1,blinding,stunning,false,jgbq7aiq,4c82ea1f-cce6-4864-bd6f-09392ee8c45f,3f03054c-8c6d-46f8-8e5b-fb8518c4eef6,ffa926cb-75c7-43bd-aa67-bec2fff0dc23,5859941a-982d-41d8-a04b-9db13bf05cf9,d86b96cc-e287-4981-8fcb-525355deefbd,45,0,45,51,0,51,49,0,49,56,0,56,32,0,32,67,0,67,26,0,26,49,0,49
cac0d4ba-151b-4485-a8f6-14b324e18f10,8ufu0jr3,2,3,1,16,207,207,206,394,279,14,12,0,"","",false,jgh9tjrs,b3f972e1-c095-4985-8fa8-9356b5e72edf,0d48e474-11be-4f3d-a279-ccc9592a1808,73dd0e17-64d6-4e3b-bd66-b2dbda29c6f7,0af6b646-3c77-4136-b873-67a41b55cb5c,78fa5dcf-fc43-43e8-b2d1-84284ed2b4b5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-4,0,0,0,-99,0,-99
1ad3ddf7-90a6-426e-8fd8-1e1ab6c0d3d2,8svaaris,4,531,461,112,278,17,16,767,507,104,349,0,stunning,intimidation,true,jjtplh9n,ceccdf67-fa30-4ad0-95ac-ac59fe069631,38c57817-e962-413c-b588-de088938d46f,ef168023-fa92-4771-a4e6-0ceec3836183,255a227b-7127-4217-befa-08150e0c9c07,e562684e-1bba-4dcf-aff9-b0eeb81fce3f,51,0,51,-9,0,-9,-21,0,-21,-21,0,-21,-19,0,-19,-32,0,-32,-21,0,-21,-99,0,-99
6f7ca4dd-959f-4707-b8f2-2f3307901927,s3siaq7a,2,82,41,57,297,18,69,686,221,22,8,0,"","",false,jmg60k8n,e07d8fb5-69f6-4743-bc11-d9459f096512,9e075cd5-74dd-483b-b143-0d5b78497c7f,6672981a-2742-4e4a-8d97-6d8cc4b29a75,5418da38-8b05-4626-b090-b8c49b8afe3c,5f637dd5-47e0-4772-9017-e78039c408eb,5,0,5,5,0,5,0,0,0,0,0,0,-13,0,-13,-14,0,-14,0,0,0,-94,0,-94
